,company,position,score,good,bad,is_recommend,label
445,에스케이바이오사이언스(주),영업/제휴,60,개발쪽은 안정적으로 좋은 분위기에서 다닐 수 있다.성장하는 회사,앞으로 먹거리가 확실하게 있지는 않은 상태 적자구조 탈피를 위해 계속 푸쉬하는 상황,이 기업을 추천하지 않습니다.,0
446,에스케이바이오사이언스(주),생산/제조,80,"10분 거리에 신도시가 있다, 통근버스가 있다, 아점저 식사 제공, 급여높음, 직윈 평균나이 낮음, 비전이 큼",기업보다는 회사가 시골에 위치해 이 회사에 청춘을 바칠 순 있으나 시골에 바치기엔 심히 고민됨,이 기업을 추천 합니다!,1
447,에스케이바이오사이언스(주),생산관리/품질관리,100,식당밥이 너무맛있습니다. 주차공간이 많습니다. 다만 여름에는 주차지붕없어서 자동차 열 엄청받습니다.,위치가 안동이라 타지사람들은 적응이 안될수도있습니다. 그냥 농촌체험온곳이라고 생각하면됩니다. 놀곳 없습니다.,이 기업을 추천 합니다!,1
448,에스케이바이오사이언스(주),연구개발,100,"국내 신약 개발의 선두주자, 백신 카파 큼, 백신생산 우위, 상장예정",공장은 지방의 외진곳이라 힘들거같습니다.본사는 단점..모르겠네요,이 기업을 추천 합니다!,1
449,에스케이바이오사이언스(주),연구개발,20,대기업 계열사인 관계로 휴가 사용이 비교적 자유로운 등 일과 삶의 균형 부분에 있어 장점이 있음,"제약산업에 대한 이해가 없는 오너가 한 두 명의 임원 의견에 의해 좌지우지되어 연구개발 전략 및 회사가 잘못된 방향으로 가고 있음. 
연구개발 임원이 개인의 영달을 위해 부하 직원의 공을 가로채고, 본인이 이뻐하는 직원은 무한 신뢰(아무리 무능해도 승진), 미워하는 직원은 아무리 유능해도 무한 갈굼. 연구 자료 또한 정직성에 문제가 많음.",이 기업을 추천하지 않습니다.,0
450,에스케이바이오사이언스(주),생산관리/품질관리,60,"대기업 브랜드 이미지복지-멤버십, 연차 자유로운 사용주말 출근 많지 않음",매우 외진 위치에사람 매우 부족합니다인프라 부족한 것도 큰 단점..,이 기업을 추천 합니다!,1
451,에스케이바이오사이언스(주),생산/제조,100,"임금이 높은 편. 아침, 점심, 저녁 식사 제공(맛있음). 근무환경 쾌적. 통근버스 운영.",사무실이 없는 아르바이트생 같은 경우에는 쉬는 시간에 쉴 공간이 마땅하지않음. 가끔 약품이 많이 나올 때는 바쁘고 힘듬.,이 기업을 추천 합니다!,1
452,에스케이바이오사이언스(주),연구개발,80,"SK의 복지시스템과 우수한 인프라 인력 연봉도 괜찮음
백신분야에서 국내 탑클래스",중소기업시스템을 벗어나지 못했고 아직 조직구성이 제대러 이루어지지 않음,이 기업을 추천 합니다!,1
453,에스케이바이오사이언스(주),연구개발,60,"복지, 나쁘지않은 연봉, 상대적으로 마일드하고 상식적인 사람간의 문화, 술강요 및 회식강요없음, 깨끗한 회식문화","경영진의 의중에따라 심히 좌지우지되는 회사의 중단기 계획 및 방향성, 실력있고 열의있는 중간급들의 부족, 전체적으로 비효율적인 업무시스템, 질적 가치를 따지지않는 양적인 비용절감 위주의 경영",이 기업을 추천하지 않습니다.,0
454,에스케이바이오사이언스(주),연구개발,80,기본적인 복지 (음식 사내시설 사람중심 등)와 근무 위치가 좋음.  소규모로 단합되어 일할수있음.,미국유럽타겟의 백신개발허가에는 아직 역량이 부족하여 아쉬움. 재정적인 투자가 더 필요함.,이 기업을 추천 합니다!,1
455,에스케이바이오사이언스(주),생산/제조,60,"복지혜택은 기존 대기업 수준정도 있음
그리고 무엇보다 가장 안정적인것은 노조가 있어 직원들의 의견을 수렴해주는 부분이 가장 큰 장점이라고 생각함.",크게 단점은 없으나 맡은 업무 및 부서에 따라 크게 영향을 받고 위치가 촌이라서 주변 인프라 구축 필요 기숙사가 없어 생활비가 많이 들며 택시요금 또한 매우 비싼편임.,이 기업을 추천하지 않습니다.,0
456,에스케이바이오사이언스(주),생산관리/품질관리,80,윗사람눈치안보고 연차를 또는 여름휴가를 자유롭게 쓸수 있는 문화 사내 복지가 좋음,생산되고있는 제품이 크게 많지않아서 더욱더 노력을 하고있는 회사. 인센티브를 받으려면 더 발전이 필요한 상태,이 기업을 추천 합니다!,1
457,에스케이바이오사이언스(주),생산관리/품질관리,60,수평적인 업무 부위기로 일할수 있음. 연차를 눈치보지않고 쓸수있음.,연봉제의 경우 야근수당이 없음 (포괄임금제). 일하는 사람만 일하고 책임감 없는 사원들이 많음,이 기업을 추천하지 않습니다.,0
458,에스케이바이오사이언스(주),생산관리/품질관리,60,연차 자유로움 복지혜택 다양함 헬스시설 하계휴양소 다양 근무환경쾌적 어학지원비 건강검진,안동지역 기숙사없음 통근시간외교통불편 시간외수당없음 여성비율높은편,이 기업을 추천 합니다!,1
459,에스케이바이오사이언스(주),생산/제조,80,SK 그룹 기업문화가 직원들을 중요시 여기는 것 같습니다.,"연봉제는 모르겠으나, 월급제 직원들에게는 천국인 것 같네요.",이 기업을 추천 합니다!,1
460,에스케이바이오사이언스(주),연구개발,60,"근무환경, 연차사용눈치 없음, 자유로운 근무, 다양한 복지혜택.","전체적으로 연령대가 낮지만 젊은 꼰대들이 많고 서로 뒤에서 이렇고 저렇고 말이 많음,
한 사람 몰아내는건 일도 아님.",이 기업을 추천하지 않습니다.,0
461,에스케이바이오사이언스(주),생산/제조,80,다른 공장에서 이전한 분들이 있어 어수선 할 줄 알았으나 그런게 하나도 없었어 적응이 편하다.,기기가 노후화 되거나 고장이 나서 늦게 퇴근하는 경우가 좀 있다.,이 기업을 추천 합니다!,1
462,에스케이바이오사이언스(주),마케팅/시장조사,80,"확실한 제품력과 영업력이 뒷받침하는 회사이다.
에스케이라는 자긍심을 가질수있다.","쓸데없는 자료취합이 많다
아직 분사한지얼마 안되어 프로세스가 부족하다",이 기업을 추천 합니다!,1
463,에스케이바이오사이언스(주),생산관리/품질관리,40,"sk의 복지(통신비 지원, 복지포인트, sk멤버쉽 등등)
연차 사용이 자유로움
젊은 분위기
괜찮은 급여","무늬만 대기업. 중소기업같은 체계와 시스템의 부재
지역의 고립성
텃새
일하는 사람만 일을 하는 구조
잦은 야근
주먹구구식 일처리
전반적으로 사람들이 예민함. 유쾌한 회사생활 불가",이 기업을 추천하지 않습니다.,0
464,에스케이바이오사이언스(주),영업/제휴,60,"Sk계열사 혜택(통신비 지원, 카드연회비)
구내식당 
멋진 판교 사옥","필드잡인데 내근 업무 많아서 필드일에 방해됨
마케팅의 전략 미스와 부재로 우왕좌왕 거래처 컴플레인
은 오롯히 담당자의 몫
실적 압박 심함
관리자들의 정치질 줄서기로 아랫연차 의욕 상실",이 기업을 추천하지 않습니다.,0
465,에스케이바이오사이언스(주),생산관리/품질관리,100,"연차, 월차를 비교적 자유롭게 쓸 수 있는 분위기. 회식이 많지 않고 개인의 의사를 많이 존중해 주려고 하는 분위기.",음..  굳이 단점을 정하자면 위치와 회사 앞에 CU편의점 밖에 없다는 거?,이 기업을 추천 합니다!,1
466,에스케이바이오사이언스(주),연구개발,80,본사의 경우 연차사용이 자유롭고 사내 복지나 근로환경이 좋다,"SK특유의 보고문화로 문서작성이나 절차가 많다
열심히 일하면 일의 양이 는다",이 기업을 추천 합니다!,1
467,에스케이바이오사이언스(주),생산관리/품질관리,60,대기업이 갖고 있는 복지 체계는 잘 갖추고 있음 연차 눈치안보고 사용가능,노조가 우선. 노조에 속해있다는 것 하나로 쉽게 일할 수 있음.,이 기업을 추천하지 않습니다.,0
468,에스케이바이오사이언스(주),경영/기획/컨설팅,60,"부서별 차이가 있으나 전반적으로 성장기회 및 기업문화 측면에서 플러스포인트. 바이오 대기업 중 접근성 좋으며, 시설 또한 신사옥이라 좋다",회의 및 불필요한 보고가 많으며 일부 부서 조직장 간의 사내정치 문화가 있기에 하나로 뭉치기 어렵다,이 기업을 추천 합니다!,1
469,에스케이바이오사이언스(주),생산관리/품질관리,60,연차 사용이 비교적 자유로운 편. 유연근무제 활용 가능. 기본적으로 워라밸이 나쁘지 않음. 어학지원비가 있어 자기 계발에 유용함. 기본적인 복지가 괜찮은 편,"지역의 고립성이 강하여 큰 도시에서 올 경우 주변환경 적응이 어려움(공장 주변에 문화시설 없음).
근무 적응 간 튀는 인원에 대한 제제 혹은 텃세가 있음. 
능력있을 수록 업무가 몰리는 경향이 높음 (이런 경우 워라밸 유지는 불가).
야근수당은 없음(연봉제).
부서간 업무 R&R이 컨트롤 되어있지 않은 경우가 종종 있음.
연봉 상승률이 낮음.",이 기업을 추천하지 않습니다.,0
470,에스케이바이오사이언스(주),생산/제조,80,"유연근무, 칼퇴분위기, 연차 자유로움, 육아휴직 보장, 세끼 제공, 깨끗한 건물, 복지 괜찮음, 연령대가 젊고, 사내분위기 괜찮음","일잘하는 경력직 관리자 부족, 일하는 자 안하는 자 따로 있음, 회사의 위치, 상업 외에 진행중인 사업 미래가 밝은지 잘 모르겠음",이 기업을 추천 합니다!,1
471,에스케이바이오사이언스(주),생산관리/품질관리,80,"자율성, 업무의 담당자로써의 역할이 크므로 자기가 하기에 따라 성장폭이 크다","포괄임금제, 공장 지역(경북), 연봉제는 노조 가입 불가, 시스템 체계화 부족",이 기업을 추천하지 않습니다.,0
472,에스케이바이오사이언스(주),연구개발,60,"나름 SK라 주 52시간 근무, 유연근무제 도입하여 기업 문화 개선에 노력 중",근본적인 문제점을 개선하고자 말해도 당장 문제되지 않으면 덮기에 급급함. 내 일이 아니니까. 돈이 없으니 문제점 해결도 못하고 입사이래 개선되는 것이 없음.,이 기업을 추천하지 않습니다.,0
473,에스케이바이오사이언스(주),생산/제조,60,야근이 거의 없습니다. 업무 시간이  유동적입니다. 회사가 크고 좋습니다.,안동에서도 시골쪽에 위치해있어서 주위에 여가시설이 부족합니다. 여자가 일하기에는 주위가 외진 편입니다.,이 기업을 추천하지 않습니다.,0
474,에스케이바이오사이언스(주),생산관리/품질관리,80,"연차쓰는데 크게 눈치가 보이지 않는다. 유연근무제 시행으로 출퇴근이 자유롭다.
연봉 인상률도 나름 괜찮은 편
회사에서 직원 복지 및 대우 개선을 위해서 신경을 많이 쓴다.
대기업 계열사라 복지 혜택이 괜찮은 편","피해의식(?) 있는 일부 직원들. 아직 사업초기라 다소 불안정한 업무 프로세스,",이 기업을 추천 합니다!,1
475,에스케이에너지(주),경영/기획/컨설팅,60,일단 회사의 밥이 굉장히 맛잇고 직원식당이 잘되어있으며 통근버스나 여러방면으로 큰 문제가 없다고 느껴짐,가끔 꼰대들이 있어서 말이 안통하거나 지금의 sk보다 예전에 유공시절들어온 실력없는사람이 조금 많았음,이 기업을 추천 합니다!,1
476,에스케이에너지(주),경영/기획/컨설팅,80,연차는 눈치안보고 쓰고각자 업무를 맡아서 책임지고 하는분위기일당백으로 업무처리를 해야하나업특성상 루틴한업무가 많아서 업무가익숙해지면 일은 안어려움,서로 책임안지려고 회피하고 업무 책임 떠넘기는 문화가 존재함,이 기업을 추천 합니다!,1
477,에스케이에너지(주),영업/제휴,100,"연차를 윗 사람 눈치보지않고 쓸 수 있음, 휴양소와 건강검진등 기본적인 복지가 잘 되어있고 복지카드 혜택도 좋음.","팀장에 의해 팀의 분위기가 결정되는 면이 있어 같은 회사, 같은 직무를 맡더라도 일의 효율성과 난도가 극명히 갈림.",이 기업을 추천 합니다!,1
478,에스케이에너지(주),엔지니어링,80,"돈을 많이 준다. 
대기업인데 근속연수가 20년에 가까울 정도로 길다.
복지가 정말 좋다.","울산 근무가 거의 확정적이라서 지방 생활에 적응하지 못하면 버티기가 힘들다.
돈을 많이 주는만큼 성과 압박이 있다",이 기업을 추천 합니다!,1
